,Id,MSZoning,LotArea,Street,Alley,LotShape,Utilities,LandSlope,Neighborhood,BldgType,YearBuilt,RoofStyle,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageArea,GarageQual,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,YrSold,SalePrice
1210,1210,RL,10182,Pave,,IR1,AllPub,Gtl,Somerst,1Fam,2006,Hip,PConc,Ex,1660,Ex,Y,1660,0,1660,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,2,500,TA,322,0,,,,2006,290000
1211,1211,RL,11218,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,1992,Gable,PConc,Gd,1055,Ex,Y,1055,790,1845,0,0,2,1,3,1,Gd,8,1,TA,Attchd,2,462,TA,635,0,,GdPrv,Shed,2010,189000
1212,1212,RL,12134,Pave,,IR1,AllPub,Mod,Gilbert,1Fam,1988,Gable,Wood,Gd,559,Gd,Y,1080,672,1752,0,0,2,0,4,1,TA,8,0,,Basment,2,492,TA,325,0,,,,2010,164000
1213,1213,RL,9340,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1941,Hip,CBlock,TA,672,TA,Y,672,0,672,1,0,1,0,2,1,TA,4,0,,Attchd,1,234,TA,0,0,,,,2009,113000
1214,1214,RL,10246,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1965,Gable,CBlock,TA,648,Ex,Y,960,0,960,1,1,0,0,0,1,TA,3,0,,Attchd,1,364,TA,88,0,,,,2006,145000
1215,1215,RL,10205,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1962,Gable,CBlock,TA,925,TA,Y,999,0,999,1,0,1,0,3,1,TA,6,0,,Attchd,1,300,TA,150,0,,,,2006,134500
1216,1216,RL,7094,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1966,Gable,CBlock,TA,894,TA,Y,894,0,894,0,0,1,0,3,1,TA,5,0,,Detchd,1,384,TA,0,0,,MnPrv,,2007,125000
1217,1217,RM,8930,Pave,,Reg,AllPub,Gtl,Sawyer,Duplex,1978,Gable,Slab,,0,TA,Y,1318,584,1902,0,0,2,0,4,2,TA,8,0,,Attchd,2,539,TA,0,0,,,,2010,112000
1218,1218,FV,8640,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2009,Gable,PConc,Gd,1300,Ex,Y,1314,0,1314,1,0,2,0,3,1,Gd,6,0,,Attchd,2,552,TA,135,0,,,,2009,229456
1219,1219,RM,6240,Pave,,Reg,AllPub,Gtl,BrkSide,1Fam,1947,Gable,Slab,,0,Gd,N,672,240,912,0,0,1,0,2,1,TA,3,0,,,0,0,,0,0,,,,2006,80500
1220,1220,RM,1680,Pave,,Reg,AllPub,Gtl,BrDale,Twnhs,1971,Gable,CBlock,TA,672,TA,Y,672,546,1218,0,0,1,1,3,1,TA,7,0,,,0,0,,201,0,,,,2006,91500
1221,1221,RL,7800,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1964,Gable,CBlock,TA,912,TA,Y,912,0,912,0,0,1,0,2,1,TA,5,0,,Attchd,1,288,TA,0,0,,,,2006,115000
1222,1222,RL,8250,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1968,Hip,CBlock,TA,952,Ex,Y,1211,0,1211,0,0,1,0,3,1,TA,5,1,TA,Attchd,1,322,TA,0,0,,,,2008,134000
1223,1223,RL,10496,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1949,Gable,CBlock,TA,1040,Ex,Y,1168,678,1846,0,0,2,0,3,1,TA,7,1,Gd,Attchd,1,315,TA,0,0,,GdWo,,2007,143000
1224,1224,RL,10680,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1951,Hip,CBlock,TA,2136,TA,N,2136,0,2136,0,0,2,0,4,1,TA,7,0,,Detchd,2,528,TA,0,0,,MnPrv,,2006,137900
1225,1225,RL,15384,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,2004,Gable,PConc,Gd,788,Ex,Y,788,702,1490,1,0,2,1,3,1,Gd,8,1,Gd,Attchd,2,388,TA,100,0,,,,2008,184000
1226,1226,RL,10482,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1958,Hip,CBlock,TA,588,Ex,Y,1138,0,1138,0,1,1,0,3,1,TA,6,0,,Attchd,1,264,TA,224,0,,MnWw,,2007,145000
1227,1227,RL,14598,Pave,,IR1,AllPub,Gtl,Somerst,1Fam,2007,Gable,PConc,Gd,894,Ex,Y,894,1039,1933,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,3,668,TA,100,0,,,,2008,214000
1228,1228,RL,8872,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1965,Gable,CBlock,TA,912,Ex,Y,912,0,912,1,0,1,0,2,1,Gd,5,0,,Detchd,2,576,TA,0,0,,,,2008,147000
1229,1229,RL,8769,Pave,,Reg,AllPub,Gtl,NridgHt,TwnhsE,2008,Hip,PConc,Ex,1702,Ex,Y,1702,0,1702,1,0,1,1,1,1,Ex,7,1,Gd,Attchd,3,1052,TA,0,0,,,,2008,367294
1230,1230,RL,7910,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1960,Hip,CBlock,TA,1075,Gd,Y,1507,0,1507,0,0,2,0,4,1,TA,7,0,,Basment,1,404,TA,0,0,,GdWo,,2008,127000
1231,1231,RL,18890,Pave,,IR1,AllPub,Gtl,Sawyer,Duplex,1977,Shed,CBlock,Gd,1361,Ex,Y,1361,1259,2620,0,0,2,2,4,2,TA,12,1,TA,BuiltIn,2,600,TA,155,0,,,Gar2,2007,190000
1232,1232,RL,7728,Pave,,Reg,AllPub,Gtl,NAmes,Duplex,1962,Hip,CBlock,TA,1106,TA,Y,1190,0,1190,1,0,1,0,3,1,TA,6,0,,Attchd,2,540,TA,0,0,,GdWo,,2006,132500
1233,1233,RL,9842,Pave,,Reg,AllPub,Gtl,NAmes,Duplex,1962,Gable,Slab,,0,TA,Y,1224,0,1224,0,0,2,0,2,2,TA,6,0,,CarPort,2,462,TA,0,0,,,,2007,101800
1234,1234,RL,12160,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1959,Hip,CBlock,TA,1188,Fa,Y,1188,0,1188,1,0,1,0,3,1,TA,6,0,,Attchd,2,531,TA,0,0,,MnPrv,,2010,142000
1235,1235,RH,8525,Pave,,Reg,AllPub,Gtl,SWISU,1Fam,1911,Gable,PConc,TA,940,TA,N,1024,940,1964,0,0,1,1,4,1,TA,7,0,,,0,0,,0,0,,,,2008,130000
1236,1236,RL,13132,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1914,Gable,BrkTil,Gd,747,Gd,Y,892,892,1784,0,0,1,1,4,1,TA,9,0,,Detchd,1,180,Fa,203,0,,,,2006,138887
1237,1237,RL,2628,Pave,,Reg,AllPub,Gtl,NridgHt,Twnhs,2003,Gable,PConc,Gd,764,Ex,Y,764,862,1626,0,0,2,1,2,1,Gd,6,0,,BuiltIn,2,474,TA,0,0,,,,2010,175500
1238,1238,RL,12393,Pave,,IR2,AllPub,Gtl,CollgCr,1Fam,2004,Gable,PConc,Gd,847,Ex,Y,847,1101,1948,0,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,2,434,TA,100,0,,,,2006,195000
1239,1239,RL,13072,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,2005,Gable,PConc,Gd,1141,Ex,Y,1141,0,1141,0,0,1,1,3,1,TA,6,0,,Detchd,2,484,TA,0,0,,,,2006,142500
1240,1240,RL,9037,Pave,,IR1,AllPub,Gtl,Timber,1Fam,2006,Hip,PConc,Gd,1476,Ex,Y,1484,0,1484,0,0,2,0,2,1,Ex,6,1,Gd,Attchd,2,472,TA,120,0,,,,2007,265900
1241,1241,RL,8158,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2003,Gable,PConc,Gd,884,Ex,Y,884,884,1768,1,0,2,1,3,1,Gd,8,0,,Attchd,2,543,TA,0,0,,,,2008,224900
1242,1242,RL,9849,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2007,Hip,PConc,Gd,1689,Ex,Y,1689,0,1689,0,0,2,0,3,1,Gd,7,0,,Attchd,3,954,TA,0,0,,,,2007,248328
1243,1243,RL,10625,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1974,Gable,CBlock,Gd,1053,TA,Y,1173,0,1173,1,0,2,0,3,1,Gd,6,2,TA,Attchd,2,528,TA,0,0,,MnPrv,,2010,170000
1244,1244,RL,13891,Pave,,Reg,AllPub,Gtl,NridgHt,1Fam,2006,Gable,PConc,Ex,2076,Ex,Y,2076,0,2076,1,0,2,1,2,1,Ex,7,1,Gd,Attchd,3,850,TA,216,0,,,,2006,465000
1245,1245,RL,11435,Pave,,IR1,AllPub,Mod,Crawfor,1Fam,1929,Gable,PConc,Gd,792,Fa,Y,792,725,1517,0,0,1,0,3,1,Gd,7,2,Gd,Detchd,2,400,TA,0,0,,,,2006,230000
1246,1246,RL,12090,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1984,Hip,CBlock,Gd,585,Ex,Y,1140,728,1868,0,0,3,1,3,1,TA,7,1,TA,BuiltIn,2,477,TA,268,0,,,,2007,178000
1247,1247,FV,8125,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2005,Gable,PConc,Gd,756,Ex,Y,756,797,1553,0,0,2,1,3,1,Gd,6,0,,Attchd,2,615,TA,0,0,,,,2006,186500
1248,1248,RL,12328,Pave,,IR1,AllPub,Gtl,Mitchel,1Fam,1976,Gable,CBlock,TA,1012,TA,Y,1034,0,1034,1,0,1,0,3,1,TA,6,0,,Attchd,3,888,TA,0,0,,,,2010,169900
1249,1249,RM,9600,Pave,Grvl,Reg,AllPub,Gtl,OldTown,1Fam,1917,Gable,BrkTil,Gd,735,Fa,N,1134,924,2058,0,0,1,1,3,1,TA,8,1,Gd,Detchd,2,396,Fa,0,0,,,,2008,129500
1250,1250,RL,7200,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1950,Gable,CBlock,TA,876,TA,Y,988,0,988,0,0,1,0,3,1,TA,6,0,,Attchd,1,276,TA,0,0,,,,2007,119000
1251,1251,RL,11160,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1968,Hip,CBlock,TA,2110,Ex,Y,2110,0,2110,1,0,2,1,3,1,Ex,8,2,TA,Attchd,2,522,TA,0,0,,,,2010,244000
1252,1252,RL,3136,Pave,,IR1,AllPub,Gtl,NridgHt,TwnhsE,2003,Gable,PConc,Gd,1405,Ex,Y,1405,0,1405,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,2,478,TA,148,0,,,,2006,171750
1253,1253,RL,9858,Pave,,Reg,AllPub,Gtl,Mitchel,1Fam,1968,Gable,CBlock,TA,864,TA,Y,874,0,874,1,0,1,0,3,1,TA,5,0,,Attchd,1,288,TA,33,0,,GdWo,Shed,2009,130000
1254,1254,RL,17542,Pave,,IR1,AllPub,Gtl,Veenker,1Fam,1974,Gable,CBlock,TA,1192,TA,Y,1516,651,2167,1,0,2,1,3,1,Gd,9,2,Gd,Attchd,2,518,TA,220,0,,MnPrv,,2007,294000
1255,1255,RL,6931,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,2003,Gable,PConc,Gd,746,Ex,Y,760,896,1656,0,0,2,1,3,1,Gd,7,1,Gd,BuiltIn,2,397,TA,178,0,,,,2008,165400
1256,1256,RM,6240,Pave,,Reg,AllPub,Gtl,BrkSide,1Fam,1931,Gable,BrkTil,TA,884,TA,Y,959,408,1367,0,0,1,0,3,1,TA,6,1,Gd,Detchd,1,560,TA,0,0,,,,2007,127500
1257,1257,RL,14303,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1994,Hip,PConc,Gd,1986,Ex,Y,1987,0,1987,1,0,2,0,2,1,Gd,7,1,TA,Attchd,2,691,TA,262,0,,,,2008,301500
1258,1258,RL,4060,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1922,Gable,PConc,Fa,864,Ex,Y,864,0,864,0,0,1,0,2,1,TA,4,0,,,0,0,,0,0,,,,2009,99900
1259,1259,RL,9587,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,2005,Gable,PConc,Gd,856,Ex,Y,1166,0,1166,1,0,2,0,2,1,Gd,5,0,,Attchd,2,400,TA,212,0,,,,2008,190000
1260,1260,RL,9750,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1969,Gable,CBlock,Gd,1054,Gd,Y,1054,0,1054,1,0,1,1,3,1,TA,6,0,,Attchd,2,460,TA,180,0,,,,2008,151000
1261,1261,RL,24682,Pave,,IR3,AllPub,Gtl,Gilbert,1Fam,1999,Gable,PConc,Gd,841,Ex,Y,892,783,1675,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,2,502,TA,0,0,,,,2009,181000
1262,1262,RL,9600,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1956,Hip,CBlock,TA,1050,Gd,Y,1050,0,1050,0,0,1,0,2,1,TA,5,0,,Attchd,1,338,TA,0,0,,,,2009,128900
1263,1263,RL,11250,Pave,,Reg,AllPub,Gtl,ClearCr,1Fam,1957,Gable,CBlock,TA,1104,Ex,Y,1104,684,1788,1,0,1,0,5,1,TA,8,2,TA,Attchd,1,304,TA,120,0,,,,2009,161500
1264,1264,RL,13515,Pave,Pave,Reg,AllPub,Gtl,BrkSide,1Fam,1919,Gambrel,PConc,TA,764,Ex,Y,1060,764,1824,0,0,1,0,3,1,TA,8,1,Gd,Detchd,2,520,TA,0,0,,GdPrv,,2007,180500
1265,1265,RH,4060,Pave,,Reg,AllPub,Gtl,NAmes,TwnhsE,1998,Gable,PConc,Gd,1405,Ex,Y,1337,0,1337,1,0,2,0,2,1,Gd,5,0,,Attchd,2,511,TA,144,0,,,,2008,181000
1266,1266,FV,3735,Pave,,Reg,AllPub,Gtl,Somerst,TwnhsE,1999,Hip,PConc,Gd,691,Ex,Y,713,739,1452,1,0,2,1,3,1,Gd,6,0,,Detchd,2,506,TA,0,0,,,,2006,183900
1267,1267,RM,10120,Pave,,IR1,AllPub,Gtl,OldTown,2fmCon,1910,Hip,CBlock,TA,925,TA,N,964,925,1889,0,0,1,1,4,2,TA,9,1,Gd,Detchd,1,308,TA,0,0,,MnPrv,,2007,122000
1268,1268,RL,13214,Pave,,IR1,AllPub,Gtl,Timber,1Fam,2008,Hip,PConc,Ex,2002,Ex,Y,2018,0,2018,0,0,2,0,3,1,Ex,10,1,Gd,Attchd,3,746,TA,144,0,,,,2010,378500
1269,1269,RL,14100,Pave,,IR1,AllPub,Mod,Crawfor,1Fam,1935,Gable,CBlock,TA,728,Ex,Y,1968,1479,3447,0,0,3,1,4,1,Gd,11,2,Gd,BuiltIn,3,1014,TA,314,0,,GdWo,,2008,381000
1270,1270,RL,11344,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1958,Gable,CBlock,TA,874,TA,Y,874,650,1524,0,0,1,1,3,1,TA,7,0,,Attchd,1,315,TA,0,0,,GdWo,,2007,144000
1271,1271,RL,23595,Pave,,Reg,AllPub,Sev,ClearCr,1Fam,1979,Shed,PConc,Gd,1332,TA,Y,1332,192,1524,2,0,0,1,0,1,Gd,4,1,TA,Attchd,2,586,TA,268,0,,,,2010,260000
1272,1272,RL,9156,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1968,Hip,CBlock,TA,1489,Gd,Y,1489,0,1489,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,2,462,TA,0,0,,,,2009,185750
1273,1273,RL,13526,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1965,Hip,CBlock,TA,935,TA,Y,935,0,935,1,0,1,0,3,1,TA,5,0,,Attchd,1,288,TA,180,0,,MnPrv,,2006,137000
1274,1274,RL,11512,Pave,,IR1,AllPub,Gtl,Edwards,1Fam,1959,Gable,CBlock,TA,1019,Gd,Y,1357,0,1357,1,0,1,0,2,1,Ex,5,1,Gd,Basment,1,312,TA,0,0,,GdPrv,,2008,177000
1275,1275,RL,5362,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1910,Gable,PConc,TA,661,Ex,Y,661,589,1250,0,0,2,0,3,1,TA,8,1,Gd,Detchd,2,552,TA,242,0,,,,2007,139000
1276,1276,RL,11345,Pave,,Reg,AllPub,Gtl,NAmes,Duplex,1948,Gable,CBlock,TA,928,Gd,Y,928,992,1920,0,0,2,0,4,2,TA,10,0,,Detchd,2,400,TA,0,0,,,,2007,137000
1277,1277,RL,12936,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1972,Gable,CBlock,TA,723,TA,Y,735,660,1395,0,1,1,1,3,1,TA,6,1,TA,Attchd,2,497,TA,294,0,,,,2009,162000
1278,1278,RL,17871,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1967,Gable,CBlock,Gd,1680,Fa,Y,1724,0,1724,1,0,1,1,3,1,TA,7,1,Gd,Attchd,2,480,TA,0,0,,,,2009,197900
1279,1279,RL,9473,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2002,Gable,PConc,Gd,1128,Ex,Y,1128,903,2031,1,0,2,1,3,1,Gd,7,1,Gd,Attchd,2,577,TA,0,0,,,,2008,237000
1280,1280,C (all),7500,Pave,,Reg,AllPub,Gtl,IDOTRR,1Fam,1920,Gable,CBlock,TA,698,TA,Y,698,430,1128,0,0,1,0,2,1,TA,6,0,,Detchd,2,528,TA,30,0,,,,2010,68400
1281,1281,RL,9808,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,2002,Gable,PConc,Gd,1573,Ex,Y,1573,0,1573,1,0,2,0,3,1,Gd,6,0,,Attchd,2,544,TA,0,0,,,,2009,227000
1282,1282,RL,8049,Pave,,IR1,AllPub,Gtl,Timber,1Fam,1990,Hip,CBlock,Gd,1309,TA,Y,1339,0,1339,1,0,2,0,2,1,TA,6,1,TA,Attchd,2,484,Gd,0,0,,,,2006,180000
1283,1283,RL,8800,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,1977,Gable,CBlock,Gd,1040,TA,Y,1040,0,1040,0,0,2,0,3,1,Gd,5,0,,Detchd,2,484,TA,0,0,,,,2009,150500
1284,1284,RL,9400,Pave,,Reg,AllPub,Gtl,Mitchel,Duplex,1971,Mansard,CBlock,TA,912,TA,Y,912,912,1824,0,0,2,2,4,2,TA,8,0,,,0,0,,128,0,,,,2010,139000
1285,1285,RL,9638,Pave,,Reg,AllPub,Gtl,SWISU,1Fam,1919,Gable,PConc,TA,804,Ex,Y,1699,748,2447,0,0,2,0,4,1,Gd,10,1,Gd,Detchd,1,336,TA,272,0,,,,2010,169000
1286,1286,RM,6000,Pave,,Reg,AllPub,Gtl,BrkSide,1Fam,1939,Gable,CBlock,TA,780,Ex,Y,825,587,1412,0,0,1,0,4,1,TA,6,1,Gd,Detchd,1,280,TA,45,0,,,,2009,132500
1287,1287,RL,9790,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1963,Hip,CBlock,TA,1328,TA,Y,1328,0,1328,1,0,1,1,3,1,TA,6,2,Gd,Attchd,2,528,TA,0,0,,,,2010,143000
1288,1288,RL,36500,Pave,,IR1,AllPub,Mod,ClearCr,1Fam,1964,Gable,CBlock,TA,1624,Fa,Y,1582,0,1582,0,1,2,0,4,1,TA,7,0,,Attchd,2,390,TA,168,0,,,,2006,190000
1289,1289,RL,5664,Pave,,IR1,AllPub,Gtl,StoneBr,TwnhsE,2000,Gable,PConc,Gd,1501,Ex,Y,1659,0,1659,1,0,2,0,2,1,Ex,5,1,Ex,Attchd,2,499,TA,212,0,,,,2009,278000
1290,1290,RL,11065,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2006,Gable,PConc,Gd,1085,Ex,Y,1120,850,1970,0,0,2,1,3,1,Ex,8,1,Gd,BuiltIn,3,753,TA,177,0,,,,2006,281000
1291,1291,RL,14112,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1964,Hip,PConc,TA,1152,TA,Y,1152,0,1152,1,0,1,0,3,1,TA,6,1,Gd,Attchd,2,484,TA,227,0,,,,2010,180500
1292,1292,RM,1680,Pave,,Reg,AllPub,Gtl,BrDale,Twnhs,1972,Gable,CBlock,TA,630,TA,Y,630,672,1302,0,0,2,1,3,1,TA,6,0,,Detchd,1,264,TA,185,0,,,,2009,119500
1293,1293,RM,6600,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1892,Gable,Stone,TA,994,TA,N,1378,994,2372,0,0,2,0,4,2,TA,11,0,,Attchd,1,432,TA,0,0,,,,2009,107500
1294,1294,RL,10140,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1976,Gable,PConc,Gd,832,TA,Y,832,832,1664,0,0,2,1,4,1,TA,8,1,TA,Attchd,2,528,TA,0,0,,GdWo,,2006,162900
1295,1295,RL,8172,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1955,Hip,CBlock,TA,864,TA,Y,864,0,864,1,0,1,0,2,1,TA,5,0,,Detchd,2,572,TA,0,0,,,,2006,115000
1296,1296,RL,8400,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1968,Hip,CBlock,TA,1052,Gd,Y,1052,0,1052,1,0,1,1,3,1,TA,5,0,,Attchd,1,288,TA,356,0,,GdWo,,2006,138500
1297,1297,RL,8700,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1963,Hip,CBlock,TA,1120,Gd,Y,1128,0,1128,1,0,2,0,3,1,TA,6,0,,Attchd,2,525,TA,192,0,,MnPrv,,2008,155000
1298,1298,RM,3675,Pave,,Reg,AllPub,Gtl,Edwards,TwnhsE,2005,Gable,PConc,Gd,547,Gd,Y,1072,0,1072,1,0,2,0,2,1,TA,5,0,,Basment,2,525,TA,0,0,,,,2006,140000
1299,1299,RL,63887,Pave,,IR3,AllPub,Gtl,Edwards,1Fam,2008,Hip,PConc,Ex,6110,Ex,Y,4692,950,5642,2,0,2,1,3,1,Ex,12,3,Gd,Attchd,2,1418,TA,214,480,Gd,,,2008,160000
1300,1300,RL,7500,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1959,Hip,CBlock,TA,1246,Ex,Y,1246,0,1246,1,0,1,1,3,1,Gd,6,0,,Attchd,1,305,TA,218,0,,GdPrv,,2010,154000
1301,1301,RL,10762,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,1999,Gable,PConc,Gd,978,Ex,Y,1005,978,1983,0,0,2,1,3,1,Gd,9,1,TA,Attchd,2,490,TA,0,0,,,,2009,225000
1302,1302,RL,7500,Pave,,IR1,AllPub,Gtl,Crawfor,1Fam,1942,Gable,CBlock,TA,771,Fa,Y,753,741,1494,0,0,1,0,3,1,Gd,7,2,Gd,Attchd,1,213,TA,0,0,,,,2009,177500
1303,1303,RL,10120,Pave,,Reg,AllPub,Gtl,NoRidge,1Fam,1994,Hip,PConc,Gd,1165,Ex,Y,1203,1323,2526,1,0,2,1,4,1,Gd,8,1,TA,Attchd,3,844,TA,309,0,,,,2006,290000
1304,1304,RL,8688,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2005,Gable,PConc,Gd,1616,Ex,Y,1616,0,1616,0,0,2,0,3,1,Gd,7,0,,Attchd,3,834,TA,208,0,,,,2006,232000
1305,1305,RM,3363,Pave,,Reg,AllPub,Gtl,Edwards,TwnhsE,2004,Gable,PConc,Gd,976,Ex,Y,976,732,1708,0,0,2,0,3,1,Gd,7,0,,Detchd,2,380,TA,0,0,,,,2006,130000
1306,1306,RL,13173,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2006,Hip,PConc,Ex,1652,Ex,Y,1652,0,1652,1,0,2,0,2,1,Ex,6,2,Ex,Attchd,2,840,TA,404,0,,,,2009,325000
1307,1307,RL,6955,Pave,,IR1,AllPub,Gtl,NridgHt,TwnhsE,2005,Gable,PConc,Gd,1368,Ex,Y,1368,0,1368,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,2,474,TA,132,0,,,,2006,202500
1308,1308,RL,8072,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,1994,Gable,PConc,Gd,990,Ex,Y,990,0,990,1,0,1,0,3,1,TA,5,0,,Detchd,2,480,TA,0,0,,,,2009,138000
1309,1309,RM,12000,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1948,Gable,CBlock,TA,924,Ex,Y,1122,0,1122,1,0,1,0,2,1,Gd,6,0,,Attchd,2,528,TA,0,0,,GdWo,,2008,147000
1310,1310,RL,7153,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,1991,Gable,CBlock,Gd,1278,Gd,Y,1294,0,1294,1,0,2,0,3,1,Gd,6,0,,Attchd,2,496,TA,112,0,,GdWo,,2008,179200
1311,1311,RL,17500,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1959,Gable,PConc,Gd,1902,TA,Y,1902,0,1902,1,0,2,0,3,1,Ex,7,2,TA,Attchd,2,567,TA,0,0,,,,2010,335000
1312,1312,RL,8814,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2005,Gable,PConc,Gd,1274,Ex,Y,1274,0,1274,1,0,2,0,3,1,Gd,6,0,,Attchd,2,508,TA,264,0,,,,2007,203000
1313,1313,RL,9572,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1990,Gable,PConc,Ex,1453,Ex,Y,1453,1357,2810,0,0,2,1,4,1,Gd,9,1,Ex,Attchd,2,750,Gd,500,0,,,,2007,302000
1314,1314,RL,14774,Pave,,IR1,AllPub,Gtl,NoRidge,1Fam,1999,Gable,PConc,Gd,1393,Ex,Y,1422,1177,2599,0,0,2,1,4,1,Gd,10,1,TA,BuiltIn,3,779,TA,668,0,,,,2010,333168
1315,1315,RL,8190,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1954,Hip,CBlock,TA,948,Ex,Y,948,0,948,1,0,1,0,3,1,TA,5,1,TA,Detchd,1,280,TA,0,0,,,,2007,119000
1316,1316,RL,11075,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1969,Gable,CBlock,Fa,952,TA,Y,1092,1020,2112,0,0,2,1,4,1,TA,9,2,Gd,Attchd,2,576,TA,280,0,,,,2008,206900
1317,1317,RL,10226,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,2008,Gable,PConc,Ex,1622,Ex,Y,1630,0,1630,1,0,2,0,3,1,Ex,8,1,Gd,Attchd,3,860,TA,172,0,,,,2009,295493
1318,1318,FV,4230,Pave,Pave,Reg,AllPub,Gtl,Somerst,TwnhsE,2006,Gable,PConc,Ex,1352,Ex,Y,1352,0,1352,0,0,2,0,2,1,Gd,5,1,Gd,Attchd,2,466,TA,0,0,,,,2007,208900
1319,1319,RL,14781,Pave,,IR2,AllPub,Gtl,CollgCr,1Fam,2001,Hip,PConc,Gd,1753,Ex,Y,1787,0,1787,0,0,2,0,3,1,Gd,7,1,TA,Attchd,3,748,TA,198,0,,,,2006,275000
1320,1320,RL,10215,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1954,Hip,PConc,TA,864,Ex,Y,948,0,948,0,0,1,0,3,1,TA,5,0,,Attchd,1,248,TA,0,0,,,,2007,111000
1321,1321,RL,8400,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1957,Hip,CBlock,TA,1478,Gd,Y,1478,0,1478,1,0,1,1,3,1,TA,6,2,Gd,Attchd,2,442,TA,114,0,,,,2009,156500
1322,1322,RL,6627,Pave,,IR1,AllPub,Gtl,BrkSide,1Fam,1949,Hip,CBlock,,0,TA,N,720,0,720,0,0,1,0,2,1,TA,4,0,,Detchd,1,287,TA,0,0,,,,2008,72500
